season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weekdayt,is_weekend,temp_celsius,season_fall,season_spring,season_summer,season_winter,season_fall,season_spring,season_summer,season_winter,weathersit_encoded,season_fall,season_spring,season_summer,season_winter
fall,0,November,No,Sunday,0,Clear,0.440833,0.43055,0.458333,0.281721,1004,2713,3717,0,True,18.074153,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,November,No,Monday,1,Clear,0.53,0.524612,0.587083,0.306596,595,3891,4486,1,False,21.73,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,November,No,Tuesday,1,Mist/Cloudy,0.53,0.507579,0.68875,0.199633,449,3746,4195,2,False,21.73,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,November,No,Wednesday,1,Light Rain/Snow,0.456667,0.451988,0.6278940629274967,0.136829,145,1672,1817,3,False,18.723347,True,False,False,False,True,False,False,False,2,True,False,False,False
fall,0,November,No,Thursday,1,Mist/Cloudy,0.341667,0.323221,0.575833,0.305362,139,2914,3053,4,False,14.008347,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,November,No,Friday,1,Clear,0.274167,0.272721,0.41,0.168533,245,3147,3392,5,False,11.240847,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,November,No,Saturday,0,Clear,0.329167,0.324483,0.502083,0.224496,943,2720,3663,6,True,13.495847,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,November,No,Sunday,0,Mist/Cloudy,0.463333,0.457058,0.684583,0.18595,787,2733,3520,0,True,18.996653,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,November,No,Monday,1,Light Rain/Snow,0.4475,0.445062,0.6278940629274967,0.138054,220,2545,2765,1,False,18.3475,True,False,False,False,True,False,False,False,2,True,False,False,False
fall,0,November,No,Tuesday,1,Light Rain/Snow,0.416667,0.421696,0.6278940629274967,0.118792,69,1538,1607,2,False,17.083347,True,False,False,False,True,False,False,False,2,True,False,False,False
fall,0,November,No,Wednesday,1,Mist/Cloudy,0.440833,0.430537,0.757917,0.335825,112,2454,2566,3,False,18.074153,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,November,Yes,Thursday,0,Clear,0.373333,0.372471,0.549167,0.167304,560,935,1495,4,False,15.306653,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,November,No,Friday,1,Clear,0.375,0.380671,0.64375,0.0988958,1095,1697,2792,5,False,15.375,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,November,No,Saturday,0,Clear,0.375833,0.385087,0.681667,0.190486211627907,1249,1819,3068,6,True,15.409152999999998,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,November,No,Sunday,0,Clear,0.459167,0.4558,0.698333,0.208954,810,2261,3071,0,True,18.825847,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,November,No,Monday,1,Clear,0.503478,0.490122,0.743043,0.142122,253,3614,3867,1,False,20.642598,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,November,No,Tuesday,1,Mist/Cloudy,0.458333,0.451375,0.830833,0.258092,96,2818,2914,2,False,18.791653,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,November,No,Wednesday,1,Clear,0.325,0.311221,0.613333,0.271158,188,3425,3613,3,False,13.325000000000001,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Thursday,1,Clear,0.3125,0.305554,0.524583,0.220158,182,3545,3727,4,False,12.8125,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Friday,1,Clear,0.314167,0.331433,0.625833,0.100754,268,3672,3940,5,False,12.880847,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Saturday,0,Clear,0.299167,0.310604,0.612917,0.0957833,706,2908,3614,6,True,12.265847,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Sunday,0,Clear,0.330833,0.3491,0.775833,0.0839583,634,2851,3485,0,True,13.564153,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Monday,1,Mist/Cloudy,0.385833,0.393925,0.827083,0.190486211627907,233,3578,3811,1,False,15.819153,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,December,No,Tuesday,1,Light Rain/Snow,0.4625,0.4564,0.6278940629274967,0.232583,126,2468,2594,2,False,18.962500000000002,True,False,False,False,True,False,False,False,2,True,False,False,False
fall,0,December,No,Wednesday,1,Light Rain/Snow,0.41,0.400246,0.6278940629274967,0.266175,50,655,705,3,False,16.81,True,False,False,False,True,False,False,False,2,True,False,False,False
fall,0,December,No,Thursday,1,Clear,0.265833,0.256938,0.58,0.240058,150,3172,3322,4,False,10.899153,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Friday,1,Clear,0.290833,0.317542,0.695833,0.0827167,261,3359,3620,5,False,11.924153,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Saturday,0,Clear,0.275,0.266412,0.5075,0.233221,502,2688,3190,6,True,11.275,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Sunday,0,Clear,0.220833,0.253154,0.49,0.190486211627907,377,2366,2743,0,True,9.054153,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Monday,1,Clear,0.238333,0.270196,0.670833,0.190486211627907,143,3167,3310,1,False,9.771652999999999,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Tuesday,1,Clear,0.2825,0.301138,0.59,0.14055,155,3368,3523,2,False,11.5825,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Wednesday,1,Mist/Cloudy,0.3175,0.338362,0.66375,0.190486211627907,178,3562,3740,3,False,13.0175,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,December,No,Thursday,1,Mist/Cloudy,0.4225,0.412237,0.634167,0.268042,181,3528,3709,4,False,17.322499999999998,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,December,No,Friday,1,Mist/Cloudy,0.375,0.359825,0.500417,0.260575,178,3399,3577,5,False,15.375,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,December,No,Saturday,0,Mist/Cloudy,0.258333,0.249371,0.560833,0.243167,275,2464,2739,6,True,10.591652999999999,True,False,False,False,True,False,False,False,1,True,False,False,False
fall,0,December,No,Sunday,0,Clear,0.238333,0.245579,0.58625,0.169779,220,2211,2431,0,True,9.771652999999999,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Monday,1,Clear,0.276667,0.280933,0.6375,0.172896,260,3143,3403,1,False,11.343347,True,False,False,False,True,False,False,False,0,True,False,False,False
fall,0,December,No,Tuesday,1,Mist/Cloudy,0.385833,0.396454,0.595417,0.190486211627907,216,3534,3750,2,False,15.819153,True,False,False,False,True,False,False,False,1,True,False,False,False
winter,0,December,No,Wednesday,1,Mist/Cloudy,0.428333,0.428017,0.858333,0.2214,107,2553,2660,3,False,17.561653,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,0,December,No,Thursday,1,Mist/Cloudy,0.423333,0.426121,0.7575,0.190486211627907,227,2841,3068,4,False,17.356653,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,0,December,No,Friday,1,Clear,0.373333,0.377513,0.68625,0.274246,163,2046,2209,5,False,15.306653,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,0,December,No,Saturday,0,Clear,0.3025,0.299242,0.5425,0.190304,155,856,1011,6,True,12.4025,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,0,December,No,Sunday,0,Clear,0.274783,0.279961,0.681304,0.155091,303,451,754,0,True,11.266103,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,0,December,Yes,Monday,0,Clear,0.321739,0.315535,0.506957,0.239465,430,887,1317,1,False,13.191299,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,0,December,No,Tuesday,1,Mist/Cloudy,0.325,0.327633,0.7625,0.18845,103,1059,1162,2,False,13.325000000000001,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,0,December,No,Wednesday,1,Clear,0.29913,0.279974,0.503913,0.293961,255,2047,2302,3,False,12.264330000000001,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,0,December,No,Thursday,1,Clear,0.248333,0.263892,0.574167,0.119412,254,2169,2423,4,False,10.181653,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,0,December,No,Friday,1,Clear,0.311667,0.318812,0.636667,0.134337,491,2508,2999,5,False,12.778347000000002,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,0,December,No,Saturday,0,Clear,0.41,0.414121,0.615833,0.220154,665,1820,2485,6,True,16.81,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Sunday,0,Clear,0.37,0.375621,0.6925,0.192167,686,1608,2294,0,True,15.17,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,Yes,Monday,0,Clear,0.273043,0.252304,0.6278940629274967,0.329665,244,1707,1951,1,False,11.194763,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Tuesday,1,Clear,0.15,0.126275,0.44125,0.190486211627907,89,2147,2236,2,False,6.1499999999999995,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Wednesday,1,Mist/Cloudy,0.1075,0.119337,0.414583,0.1847,95,2273,2368,3,False,4.4075,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Thursday,1,Clear,0.265833,0.278412,0.524167,0.129987,140,3132,3272,4,False,10.899153,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Friday,1,Clear,0.334167,0.340267,0.542083,0.167908,307,3791,4098,5,False,13.700847,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Saturday,0,Clear,0.393333,0.390779,0.531667,0.174758,1070,3451,4521,6,True,16.126653,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Sunday,0,Clear,0.3375,0.340258,0.465,0.191542,599,2826,3425,0,True,13.8375,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Monday,1,Mist/Cloudy,0.224167,0.247479,0.701667,0.0989,106,2270,2376,1,False,9.190847,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Tuesday,1,Clear,0.308696,0.318826,0.646522,0.187552,173,3425,3598,2,False,12.656536000000001,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Wednesday,1,Mist/Cloudy,0.274167,0.282821,0.8475,0.131221,92,2085,2177,3,False,11.240847,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Thursday,1,Mist/Cloudy,0.3825,0.381938,0.802917,0.180967,269,3828,4097,4,False,15.682500000000001,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Friday,1,Clear,0.274167,0.249362,0.5075,0.190486211627907,174,3040,3214,5,False,11.240847,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Saturday,0,Clear,0.18,0.183087,0.4575,0.187183,333,2160,2493,6,True,7.38,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Sunday,0,Clear,0.166667,0.161625,0.419167,0.251258,284,2027,2311,0,True,6.833347000000001,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,Yes,Monday,0,Clear,0.19,0.190663,0.5225,0.231358,217,2081,2298,1,False,7.79,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Tuesday,1,Mist/Cloudy,0.373043,0.364278,0.716087,0.190486211627907,127,2808,2935,2,False,15.294763,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Wednesday,1,Clear,0.303333,0.275254,0.443333,0.190486211627907,109,3267,3376,3,False,12.436653000000002,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Thursday,1,Clear,0.19,0.190038,0.4975,0.220158,130,3162,3292,4,False,7.79,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Friday,1,Mist/Cloudy,0.2175,0.220958,0.45,0.20275,115,3048,3163,5,False,8.9175,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Saturday,0,Mist/Cloudy,0.173333,0.174875,0.83125,0.222642,67,1234,1301,6,True,7.106653,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Sunday,0,Mist/Cloudy,0.1625,0.16225,0.79625,0.199638,196,1781,1977,0,True,6.6625000000000005,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Monday,1,Mist/Cloudy,0.218333,0.243058,0.6278940629274967,0.110708,145,2287,2432,1,False,8.951653,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Tuesday,1,Clear,0.3425,0.349108,0.835833,0.123767,439,3900,4339,2,False,14.0425,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Wednesday,1,Clear,0.294167,0.294821,0.64375,0.161071,467,3803,4270,3,False,12.060847,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Thursday,1,Mist/Cloudy,0.341667,0.35605,0.769583,0.190486211627907,244,3831,4075,4,False,14.008347,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Friday,1,Mist/Cloudy,0.425,0.415383,0.74125,0.342667,269,3187,3456,5,False,17.425,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,January,No,Saturday,0,Clear,0.315833,0.326379,0.543333,0.210829,775,3248,4023,6,True,12.949152999999999,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Sunday,0,Clear,0.2825,0.272721,0.6278940629274967,0.24005,558,2685,3243,0,True,11.5825,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Monday,1,Clear,0.269167,0.262625,0.6278940629274967,0.215792,126,3498,3624,1,False,11.035847,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,January,No,Tuesday,1,Clear,0.39,0.381317,0.416667,0.261817,324,4185,4509,2,False,15.99,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Wednesday,1,Clear,0.469167,0.466538,0.507917,0.189067,304,4275,4579,3,False,19.235847,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Thursday,1,Mist/Cloudy,0.399167,0.398971,0.672917,0.187187,190,3571,3761,4,False,16.365847,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,February,No,Friday,1,Clear,0.313333,0.309346,0.526667,0.178496,310,3841,4151,5,False,12.846652999999998,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Saturday,0,Mist/Cloudy,0.264167,0.272725,0.779583,0.121896,384,2448,2832,6,True,10.830846999999999,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,February,No,Sunday,0,Mist/Cloudy,0.265833,0.264521,0.687917,0.175996,318,2629,2947,0,True,10.899153,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,February,No,Monday,1,Clear,0.282609,0.296426,0.622174,0.1538,206,3578,3784,1,False,11.586969,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Tuesday,1,Clear,0.354167,0.361104,0.49625,0.147379,199,4176,4375,2,False,14.520847,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Wednesday,1,Mist/Cloudy,0.256667,0.266421,0.722917,0.133721,109,2693,2802,3,False,10.523347,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,February,No,Thursday,1,Clear,0.265,0.261988,0.562083,0.194037,163,3667,3830,4,False,10.865,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Friday,1,Mist/Cloudy,0.280833,0.293558,0.54,0.116929,227,3604,3831,5,False,11.514153,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,February,No,Saturday,0,Light Rain/Snow,0.224167,0.210867,0.73125,0.289796,192,1977,2169,6,True,9.190847,False,False,False,True,False,False,False,True,2,False,False,False,True
winter,1,February,No,Sunday,0,Clear,0.1275,0.101658,0.464583,0.190486211627907,73,1456,1529,0,True,5.2275,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Monday,1,Clear,0.2225,0.227913,0.41125,0.167283,94,3328,3422,1,False,9.1225,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Tuesday,1,Mist/Cloudy,0.319167,0.333946,0.50875,0.141179,135,3787,3922,2,False,13.085847,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,February,No,Wednesday,1,Clear,0.348333,0.351629,0.53125,0.1816,141,4028,4169,3,False,14.281653,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Thursday,1,Mist/Cloudy,0.316667,0.330162,0.752917,0.091425,74,2931,3005,4,False,12.983346999999998,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,February,No,Friday,1,Clear,0.343333,0.351629,0.634583,0.205846,349,3805,4154,5,False,14.076653,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Saturday,0,Clear,0.346667,0.355425,0.534583,0.190929,1435,2883,4318,6,True,14.213347,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Sunday,0,Mist/Cloudy,0.28,0.265788,0.515833,0.253112,618,2071,2689,0,True,11.48,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,February,Yes,Monday,0,Clear,0.28,0.273391,0.507826,0.229083,502,2627,3129,1,False,11.48,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Tuesday,1,Clear,0.287826,0.295113,0.594348,0.205717,163,3614,3777,2,False,11.800866000000001,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Wednesday,1,Clear,0.395833,0.392667,0.567917,0.234471,394,4379,4773,3,False,16.229153,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Thursday,1,Clear,0.454167,0.444446,0.554583,0.190913,516,4546,5062,4,False,18.620846999999998,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Friday,1,Mist/Cloudy,0.4075,0.410971,0.7375,0.237567,246,3241,3487,5,False,16.7075,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,February,No,Saturday,0,Clear,0.290833,0.255675,0.6278940629274967,0.190486211627907,317,2415,2732,6,True,11.924153,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Sunday,0,Clear,0.279167,0.268308,0.41,0.205229,515,2874,3389,0,True,11.445847,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Monday,1,Clear,0.366667,0.357954,0.490833,0.268033,253,4069,4322,1,False,15.033347000000001,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Tuesday,1,Clear,0.359167,0.353525,0.6278940629274967,0.193417,229,4134,4363,2,False,14.725847,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,February,No,Wednesday,1,Mist/Cloudy,0.344348,0.34847,0.804783,0.179117,65,1769,1834,3,False,14.118267999999999,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,March,No,Thursday,1,Clear,0.485833,0.475371,0.615417,0.226987,325,4665,4990,4,False,19.919153,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Friday,1,Mist/Cloudy,0.353333,0.359842,0.657083,0.144904,246,2948,3194,5,False,14.486653,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,March,No,Saturday,0,Mist/Cloudy,0.414167,0.413492,0.62125,0.161079,956,3110,4066,6,True,16.980847,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,March,No,Sunday,0,Clear,0.325833,0.303021,0.6278940629274967,0.334571,710,2713,3423,0,True,13.359153,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Monday,1,Clear,0.243333,0.241171,0.50625,0.228858,203,3130,3333,1,False,9.976652999999999,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Tuesday,1,Clear,0.258333,0.255042,0.456667,0.200875,221,3735,3956,2,False,10.591652999999999,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Wednesday,1,Clear,0.404167,0.3851,0.513333,0.190486211627907,432,4484,4916,3,False,16.570847,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Thursday,1,Clear,0.5275,0.524604,0.5675,0.190486211627907,486,4896,5382,4,False,21.627499999999998,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Friday,1,Mist/Cloudy,0.410833,0.397083,0.6278940629274967,0.190486211627907,447,4122,4569,5,False,16.844153,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,March,No,Saturday,0,Clear,0.2875,0.277767,0.6278940629274967,0.22575,968,3150,4118,6,True,11.7875,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Sunday,0,Clear,0.361739,0.35967,0.476957,0.222587,1658,3253,4911,0,True,14.831299,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Monday,1,Clear,0.466667,0.459592,0.489167,0.207713,838,4460,5298,1,False,19.133347,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Tuesday,1,Clear,0.565,0.542929,0.6175,0.23695,762,5085,5847,2,False,23.165,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Wednesday,1,Clear,0.5725,0.548617,0.507083,0.115062,997,5315,6312,3,False,23.4725,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Thursday,1,Clear,0.5575,0.532825,0.579583,0.149883,1005,5187,6192,4,False,22.857499999999998,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Friday,1,Mist/Cloudy,0.435833,0.436229,0.842083,0.113192,548,3830,4378,5,False,17.869153,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,March,No,Saturday,0,Mist/Cloudy,0.514167,0.505046,0.755833,0.110704,3155,4681,7836,6,True,21.080847000000002,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,March,No,Sunday,0,Mist/Cloudy,0.4725,0.464,0.81,0.126883,2207,3685,5892,0,True,19.3725,False,False,False,True,False,False,False,True,1,False,False,False,True
winter,1,March,No,Monday,1,Clear,0.545,0.532821,0.72875,0.162317,982,5171,6153,1,False,22.345000000000002,False,False,False,True,False,False,False,True,0,False,False,False,True
winter,1,March,No,Tuesday,1,Clear,0.560833,0.538533,0.807917,0.121271,1051,5042,6093,2,False,22.994153,False,False,False,True,False,False,False,True,0,False,False,False,True
spring,1,March,No,Wednesday,1,Mist/Cloudy,0.531667,0.513258,0.82125,0.0895583,1122,5108,6230,3,False,21.798347,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,March,No,Thursday,1,Clear,0.554167,0.531567,0.83125,0.117562,1334,5537,6871,4,False,22.720847,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,March,No,Friday,1,Mist/Cloudy,0.601667,0.570067,0.694167,0.1163,2469,5893,8362,5,False,24.668346999999997,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,March,No,Saturday,0,Mist/Cloudy,0.5025,0.486733,0.6278940629274967,0.192783,1033,2339,3372,6,True,20.6025,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,March,No,Sunday,0,Mist/Cloudy,0.4375,0.437488,0.6278940629274967,0.220775,1532,3464,4996,0,True,17.9375,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,March,No,Monday,1,Clear,0.445833,0.43875,0.477917,0.190486211627907,795,4763,5558,1,False,18.279153,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,March,No,Tuesday,1,Clear,0.323333,0.315654,0.6278940629274967,0.187192,531,4571,5102,2,False,13.256653,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,March,No,Wednesday,1,Clear,0.484167,0.47095,0.48125,0.291671,674,5024,5698,3,False,19.850847,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,March,No,Thursday,1,Clear,0.494167,0.482304,0.439167,0.31965,834,5299,6133,4,False,20.260847000000002,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,March,No,Friday,1,Mist/Cloudy,0.37,0.375621,0.580833,0.138067,796,4663,5459,5,False,15.17,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,March,No,Saturday,0,Mist/Cloudy,0.424167,0.421708,0.738333,0.250617,2301,3934,6235,6,True,17.390847,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,April,No,Sunday,0,Mist/Cloudy,0.425833,0.417287,0.67625,0.172267,2347,3694,6041,0,True,17.459153,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,April,No,Monday,1,Clear,0.433913,0.427513,0.504348,0.312139,1208,4728,5936,1,False,17.790433,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Tuesday,1,Clear,0.466667,0.461483,0.6278940629274967,0.100133,1348,5424,6772,2,False,19.133347,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Wednesday,1,Clear,0.541667,0.53345,0.469583,0.180975,1058,5378,6436,3,False,22.208347,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Thursday,1,Clear,0.435,0.431163,0.6278940629274967,0.219529,1192,5265,6457,4,False,17.835,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Friday,1,Clear,0.403333,0.390767,0.6278940629274967,0.300388,1807,4653,6460,5,False,16.536653,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Saturday,0,Clear,0.4375,0.426129,0.6278940629274967,0.274871,3252,3605,6857,6,True,17.9375,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Sunday,0,Clear,0.5,0.492425,0.6278940629274967,0.232596,2230,2939,5169,0,True,20.5,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Monday,1,Clear,0.489167,0.476638,0.6278940629274967,0.190486211627907,905,4680,5585,1,False,20.055847,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Tuesday,1,Clear,0.446667,0.436233,0.435,0.249375,819,5099,5918,2,False,18.313347,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Wednesday,1,Clear,0.348696,0.337274,0.469565,0.295274,482,4380,4862,3,False,14.296536,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Thursday,1,Clear,0.3975,0.387604,0.46625,0.290429,663,4746,5409,4,False,16.2975,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Friday,1,Clear,0.4425,0.431808,0.408333,0.155471,1252,5146,6398,5,False,18.142500000000002,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Saturday,0,Clear,0.495,0.487996,0.502917,0.190917,2795,4665,7460,6,True,20.294999999999998,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Sunday,0,Clear,0.606667,0.573875,0.507917,0.225129,2846,4286,7132,0,True,24.873347,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,Yes,Monday,0,Clear,0.664167,0.614925,0.561667,0.284829,1198,5172,6370,1,False,27.230846999999997,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Tuesday,1,Clear,0.608333,0.598487,0.6278940629274967,0.273629,989,5702,6691,2,False,24.941653000000002,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Wednesday,1,Mist/Cloudy,0.463333,0.457038,0.569167,0.167912,347,4020,4367,3,False,18.996653,False,True,False,False,False,True,False,False,1,False,True,False,False
spring,1,April,No,Thursday,1,Clear,0.498333,0.493046,0.6125,0.190486211627907,846,5719,6565,4,False,20.431653,False,True,False,False,False,True,False,False,0,False,True,False,False
spring,1,April,No,Friday,1,Clear,0.526667,0.515775,0.694583,0.149871,1340,5950,7290,5,False,21.593347,False,True,False,False,False,True,False,False,0,False,True,False,False
